word_normalized_h_age
28 to 65 year
18 to 62 year
6-10 week
6-12 week
57-74 year
5-8 week
17 week
4-8 month
2 day
6 to 10 week
15-23 year
45 to 82 year
49-77 year
21- 75 year
> 24 week
5 week
5 to 12 week
6-8 week
27-68 year
7-8 week
63-68 year
54-57 year
21-58 year
53-81 year
50 day
18-26 year
23-53 year
37-47 year
27-48 year
22- 66 year
18 to 75 year
58-90 year
33-68 year
46-84 year
41-75 year
59-76 year
1 day
1 day
67-75 year
25 week
23- 70 year
22- 67 year
58-81 year
30-57 year
mean 58 year
14 month
10-15 week
23-39 year
30-59 year
20-51 year
7 day
mean 39.7 year
44 to 81 year
40-74 year
5-8 week
6 week
37-65 year
null
68
2 day
4-5 week
1 day
32-82 year
! Invalid words: ['>50'] !
33 to 55 year
40 to 55 year
21-82 year
23-95 year
5-8 week
7 -8 week
24 to 65 year
48-80 year
10-15 week
8.4
46-72 year
4 - 6 week
2 year
18-40 year
mean 29.7 year
43- 79 year
5-8 week
6-20 week
6-20 week
6-20 week
mean 18.75 year
6-20 week
60-75 year
50-96 year
42 to 58 year
66 to 77 year
58 to 67 year
56 to 81 year
33-74 year
7-8 week
48- 74 year
1 month
23-40 year
83-86
23 to 39 year
null
6-8 week
9 year
! Invalid words: ['18+'] !
23 to 26 year
83
19- 95 year
55 year (mean)
6 to 8 week
31 to 59 year
5 week
8 to 12 week
4-5 week
44 to 74 year
8 to 12 week
null
24-70 year
50-70 year
5 day
40-49 year
null
40-81 year
24 to 75 year
35- 70 year
54-79 year
29 to 65 year
30 to 67 year
8 to 9 week
mean 56 year
32-66 year
49-88 year
24 - 46 year
47-88 year
8 week
30-39 year
59 to 64 year
null
30 to 79 year
65-70 year
57 year
43 year
28-64 year
27-75 year
53 year
null
37-90 year
51 to 84 year
55 to 87 year
31 to 83 year
41-86 year
7-12 week
null
16-21 year
44 to 66 year
45-82 year
37- 88 year
30-85 year
51-85 year
1-75 year
6-8 week
null
1-5 year
mean 54
! Invalid words: ['feb'] !
7-9 week
4-10 week
2-3 week
90 day
6-12 week
4-10 week
! Invalid words: ['younger'] !
2-6 year
8-10 week
12-24 month
! Invalid words: ['ponies'] !
1-84 year
6 month
1-17 year
4-6 week
null
4 to 7 week
8 week
null
4-8-week
2-month
4-10 week
7-9 week
! Invalid words: ['more'] !
20-31 year
4-10 week
6 week
5-6 week
2-4 year
! Invalid words: ['adutls'] !
3 week
6-7 week
1 week
6-7-week
6 month
28-92 year
6-8 week
2-day to 6-week
8-12 week
null
3 day
6-7 week
null
! Invalid words: ['of'] !
adult
7 week
6-7 week
6-8 week
4-6 week
null
null
3 month
8-10 week
5-7 month
5 week
8-16 week
6-10 week
3.5-15 year
null
0-12 month
6-8 month
56.3 +/- 12.8 year
6 - 8 month
6-15 week
9 week
6-8 week
5-8 week
10 to 65 year
2 to > 20 year
22-41 year
53-63 year
6 month
8 week
4 to 70 year
1 to 6 year
null
15-72
12-44 year
25-43 year
adult
null
14-85 year
12 week
null
4 to 45 year
4-60 year
6 to 24 month
null
6 week
8 to 9 week
16-70 year
12 week
17-81 year
12-54 year
4 week
8-9 week
null
2 month
4 month
35-40 day
5 week
22 week
608 week
null
14-57
null
null
17-42 year
null
6 week
6 week
2-65 year
43 day
3-4 week
8-16 week
6 week
4-6 month
6 week
6-12 month
6 week
adult
null
null
null
8-week
45 day
10 week
45 to 55 year
7-10 year
null
12 week
8-74 year
3 month to 7 year
12 to 55 year
null
8-9-week
3 month
18 to 66 year
! Invalid words: ['up'] !
36-55
5-6 week
4 month
! Invalid words: ['younger'] !
8 week
null
45 day
8 to 12-week
18-20 year
6-8 week
3 week
adult
3 month
5-8 week
8-10 week
null
6 - 9 month
6-9 month
null
null
8 week
6 week
child < 5 year
91-101 year
null
4 - 6 week
8 week
4-5 week
1-64 year
8 week
6 week
1-6 month
24-34 year
2 - 3 month
10 week
3.5 month
16 to 60 year
2 month
8-10 week
8 week or 12 month
null
12 week
8 week
4 week
12 month
4-8 week
3 week
6-7 week
6-7 week
8 week
10 week
6-7 month
! Invalid words: ['infants'] !
6-8 week
42 day
14 week
null
12-14 week
2 month
12 week
4-8 month
2 and 64 year
16-79 year
12 week
8 week
38-69 year
null
3 to 16 year
16 week-40 year
25-week
7-8 week
60-90 day
7 week
null
3-4 week
6 week
12 to 66 year
3.6-18.6 year
null
4-6 week
8-12 week
2-3 month
null
null
2-18 year
6-8 week
7 week
6 week
4-36 month
6-8 week
1-90 year
14-88 year
10-12 week
7-week
6 - 8 week
8-12 week
8-12 week
5 month
4.5 month
6-10 week
1 month
4 week
8 week
21 day
4 to 6 week
6 week
null
null
49-81 year
null
null
null
3-4 month
8-16 week
35 year
null
6- week
null
7 to 77 year
35.5 +/- 12.8 year
26-71 year
null
38 to 50 year
5 to 7 week
5-10 week
2-13 year
37 mean
3 month
8-16 week
8 to 12 week
null
7-10 week
6-8 week
20-85 year
2-week
7-9 week
null
7 day
65 and 74 year
6-7 week
1 month
3-4 year
5-week
3 month
5-6 week
8-16 week
4 year
8-16 week
4 to 6 year
8 to 10 week
6-8 week
8-12 week
19-27 year
! Invalid words: ['up'] !
null
null
null
null
! Invalid words: ['up'] !
6-36-month
18 to 73 year
2-3 month
12 week
3 to 5 month
6 week
1.5-7 year
4-7 week
6-8 week
14-51 year
6-13 week
18-19 year
6 week
6-8 week
6 month
2 month to 14 year
8 week
5 week
null
40-day
6-8 month
4-6 week
6 week
25 week
47-82 year
8 week
6 week
3 month
4 week
19-60 year
7 week
20-35 year
7-10 day
8 week
2 month
2 month
> 6 month
4 week
8 week
5 week
! Invalid words: ['grams'] !
null
8-10 week
2 month
8 week
8 month
8-10 week
8-12 week
6 to 8 week
6 week
null
3 week
5-7 month
8-12 week
38 day
3-month
10 week
3-4 week
23-80
35 to 66 year
null
2 month
null
6 to 8 -week
21 to 59 year
8-12 week
4-week
8-16 week
14-15 week
4-6 week
37-75 year
7-8 week
4-10 week
null
! Invalid words: ['pregnant'] !
5-7 week
6-8 week
8 week
! Invalid words: ['<20'] !
9-10 week
null
8-16 week
! Invalid words: ['>15'] !
8-16 week
! Invalid words: ['mos'] !
33-71 year
6-8 week
27 to 46 year
6-8 week
6 month to 3 year
6 - 8 week
2-5 month
12 week
4-6 week
null
1 month
8-12 week
null
51-89 year
! Invalid words: ['birth'] !
5 year
3-4 day
23 to 89 year
4-8-week
! Invalid words: ['infected', 'mothers', 'pm'] !
1-4 year
3-65 year
null
juvenile
> 20 year
19 to 71 year
null
1 to 8 year
19 to 66 year
27 to 71 year
6-8 week
8-59 year
3-23 year
18-21
8-12-week
6 week
6-8 week
3 month
8 to 12 week
8 to 12 week
8 to 12-week
6-8 week
1-1.5 year
32-70
17 to 45 year
3-5 week
18-21 year
3 week
7-9 week
19-43 year
8 to 12 month
adult (18-49)
19-40 year
12-16 week
15-64 year
6-8 week
! Invalid words: ['g'] !
13-66 year
16-76 year
17-71 year
! Invalid words: ['adutls'] !
20-88 year
6-8 week
32 year
4 week
4 month
22-61 year
6 week
null
19-35 year
8-12 week
3-5 week
7-9 week
22-24 year
15-26 year
8 to 12 week
8 week
6 week
null
6 week
! Invalid words: ['>13'] !
1.25-19 year
7 - 79 year
4-6 week
null
12 week
10-week
adult
adult
8-24 week
9 week
> 20 year
null
24 day
2-3 month
5-6 week
mean = 45 year
6-8 week
8-12 week
5-64 year
1-34 year
4-6 week
2-4 week
25 day
8 week
4 day
15-95 year
9-22 month
39 +/- 2.4 year
24-57 year
child (5-11)
18-27 year
6 month to 53 year
! Invalid words: ['of'] !
6-8 week
4- to 6-week
11 week
null
6-8 week
null
7 to 8 week
8-12-week
8-12 week
3-15 year
0.75-15 year
2-4 year
4-6 week
15-71
4-70 year
0.8-78 year
6-8 week
8-12 week
6-8 week
21 day
4-8 week
1.8-14.2 year
4-26 week
14-82 year
7 week
adult
21 to 45 year
6-8 week
10 to 47 year
3 month
5-39 year
2-3 month
26-48 year
28-68 year
25 to 46 year
9-12 week
5-80 year
8-12 week
10-14 year
3-11 year
10-67 year
13 to 82 year
16 to 20 week
! Invalid words: ['0+/'] !
14.4 +/-3.8 year
29 to 47 year
6.1-36.4 year
18-35 year
12 to 13 year
31-49 year
39.88 +/- 10.13
16-58 year
25 to 77
17-53 year
15-71 year
39.18 +/- 6.77
6-8 week
4 to 6 week
12 to 78 year
62 to 87 year
38 to 66 year
14 week
27-51 year
67-95 year
12 to 69 year
13 to 29 year
17-80 year
2-7 month
13-29 year
36-38 year
27.4 +/- 16.2 year
24-83 year
27 year
null
43-46 year
null
null
null
4 to 18 year
null
7 to 54 year
6 to 69 year
4 to 45 year
77
20-22 week
9 month
16 to 76 year
8-12 week
44.5-71.5 year
20 week
5 to 6 year
9 month
3 to 9 week
8-16 week
6-12 week
24 to 61 year
! Invalid words: ['hour'] !
null
7 to 10 week
8 month to 35 year
10-12 week
4-6 month
81 year
7 month to 14 year
null
13-96 year
6-8 week
8 to 10 week
8 to 48 year
15-69 year
6 to 28 year
8 to 53 year
10 to 53 year
null
18-79 year
10-66 year
24-55 year
3-4 month
3 to 4 month
33 to 61 year
4-6 week
12-16 week
6 week
2 to 3 week
14 +/- 3 year
null
! Invalid words: ['>/='] !
9 month
adult
36 to 75 year
62.8 +/- 10 year
2 month-12 year
20-42 year
18-42 year
37 year
mean = 34 year
20-74 year
13 to 79 year
< 40 year
19-80 year
80-84 year
21-33 year
69 +/- 15 year
60 +/- 15 year
37 +/- 14 year
11-58 year
35 year mean
32-58 year
mean = 71.2 year
17-84 year
1 to 11 month
mean = 65.04 year
17-31 year
62 +/- 12 year
18 to 67 year
mean = 72.4 year
21 to 43 year
55 +/- 12 year
29-68 year
10-71 year
32 to 72 year
38.15 +/- 6.5
> 20 week
14.4 +/-3.8 year
6 to 8 week
34 to 37 year
3-4 month
17-69 year
25-46 year
6-9 week
12-55 year
15-33 year
26 to 52 year
17-61 year
20-44 year
18-47 year
22-41
39 +/- 15
14-62 year
8 week
21 to 47 year
21 to 38 year
mean = 41.7 +/- 15.1 year
5 to 10 week
17-19 year
! Invalid words: ['<16'] !
12 to 16 week
19-52 year
5 to 8 week
mean = 39.8 +/- 13.3 year
! Invalid words: ['subadult'] !
! Invalid words: ['7+/'] !
39 to 51 year
19-45 year
12-68 year
31-47 year
26-49 year
42.3 +/- 16.4 year
18 to 41 year
33.4 +/-6 year
6 month - 47 year
8 to 12 week
8-79 year
18-39 year
39-67 year
! Invalid words: ['5+/'] !
15-82 year
13-69 year
37-44 year
14-76 year
16-94 year
11-60 year
29-44 year
12-53 year
73 year
37.4-47 year
40.7-59.3 year
8-16 week
6 week
null
15-70 year
! Invalid words: ['of'] !
20-43 year
13 to 83 year
20 to 57 year
17-49 year
17-62 year
28-85 year
6 to 12 week
16-85 year
10-12 week
6 week
45-85 year
27 to 65 year
8.5 +/- 3.3 year
mean = 38.7 year
22-79 year
mean = 48.94 year
19 month
7-63 year
adult
18 +/- 11 year
46-96 year
! Invalid words: ['hour'] !
16-20 week
12-14 week
5 to 64 year
4 week
6 to 12 week
2 to 39 year
16 to 87 year
null
10 week
5 week
10 week
12 week
29 to 77 year
young
3-4 month
5-81 year
26-43 year
null
1-10 year
12 month
19-62 year
2-3 year
5-6 week
> 65 year
2.8 to 4.2
55 to 90 year
39-44 year
14 to 65 year
29 to 59 year
4 week
36-66 year
4 to 6 week
21 to 91 year
2 to 58 year
4 month
5-6 week
24 to 55 year
22 week
24 to 87 year
12-66 year
! Invalid words: ['58+/'] !
17-56 year
31 to 67 year
6 to 8 week
adult
2-3 year
null
1.5 month
2-3 month
8 to 10 week
7 to 8 week
35-43 year
18-67 year
24-49
6 to 15 week
40 to 44 year
3-5 month
4 to 60 month
8 day
19 week
60 to 74 year
3-5 month
8 to 10 week
newborn - 29 year
23 to 82 year
1 year 5 month to 15 year 8 month
6-8 week
! Invalid words: ['>24'] !
! Invalid words: ['>22'] !
8-20 week
null
33 to 60 year
16 month
12-15 week
27-55 year
> 65 year
21-78 year
23-79 year
62
29-56 year
6 day to 7 month
8 week
mean = 34.6 year
null
mean = 53.4 year
mean = 56.4 year
8 week
70 day
12-80 year
22 year
13 year
5-59 year
17-132 day
! Invalid words: ['college'] !
2 month
null
12 week
3 week - 6 month
5-6 year
60-90-day
4-5 week
31-83 year
3-week
15 week
adult
3 month to 11 year
8-12 week
0.9 to 3.7 year
22-59 year
4-5 week
4-5 week
6 month
22-59
> 18 year
6 week
22-70 year
8 week
4-115 month
46-79 year
4-5 week
5 week
null
null
4-5 month
3 week
1-35 year
8-10 week
null
7 to 8 week
10-20 week
! Invalid words: ['>32'] !
7 to 11 year
8-13 year
null
11-72 year
null
median 4 year
8-15 week
8-12 week
3-15 year
young
6 week
6-9 week
40 to 50 day
50-85 year
8-14 week
0.1-11 year
8.9-13.8 year
! Invalid words: ['foals'] !
40-75 year
5 to 26
9-81 year
48.6 +/- 13.5 year
null
3-4 month
2 year
null
1-40 year
18 month
37-43 year
14 week
44-86 year
14
4 to 6 week
38 week
10-39 year
20-30 year
6-8 week
3-4 week
null
34-70 year
6 to 8 week
26-30 week
1-31 year
null
7-14 month
30 day
55-89 year
0-84 year
9-10 month
6-8 week
3 week-15 year
8 week
5-7 week
mean = 8.4 +/- 4.3
24-33 year
7-58 year
26-67 year
4-35 year
12-13 month
8 to 10 week
65 day
2 month
5-8 year
null
2 month
12 week
30 to 67
6-11 month
6 month - 9 year
6 to 84
5 week
39-59 year
16 month
32 to 78
6-22.8 year
2-50 year
6-22.8
! Invalid words: ['>69'] !
33-88 year
8.6-22.8 year
18 month
49.3-69.9 year
2 month
9-10 month
4.5-26 year
8-16 week
! Invalid words: ['>32'] !
19.8 to 38.8
15-77 year
! Invalid words: ['elderly'] !
27-74 year
14 day
3 month to 64 year
8 to 12 week
16-72 year
8 month
18-78 year
6 week
56.3 year
7 month - 9 year
12-week
3 month to 2 year
6 to 8 month
19-49
6-57 year
18-53
null
1 to 3 year
16-54 year
5 month
17-81
6 to 8 week
7-8 week
7-8 week
20-82
3 month
8 to 24 week
10-75 year
4 to 8 week
4 to 8 week
8-12 month
null
6 to 8 week
10-week
26 to 52 week
8-12 week
19-43
14 to 41 year
6-8 week
2.5-16 year
6-10 week
4 month-30 year
3 month
3 month
16-44 year
4 month-15 year
21-86 year
33-66 year
27 to 45 year
21-47 year
6-8 week
36-43 day
30-89 year
18-47 year
6-9 month
11 week
5 week
11 month
4-18 year
8-12 week
2-54 year
5-11 year
32-60
9-10 week
8-12 week
5-49 year
3-4 month
8 week
3-4 month
null
8-14 week
46-70 year
49-56 year
28 to 57 year
3-4 month
4-6 week
2 month
13-72 year
8 to 12 week
8 week
12-16 week
6.5 to 11 year
6-8 week
4 to 6 week
54-74 year
mean 45 year
3.5 month
11-15 month
10 month
0.3-56 year
0.5-36 year
46-66 year
null
0.3-45 year
18-87 year
mean 59.8 year
2-12 year
14-64 year
21-74 year
32-46 year
6 to 8 week
5 to 6 week
adult
6-8 week
7 to 12 week
21-77 year
8-12 week
2 month
18-37 year
15-83 year
10-98 year
15 to 71 year
19-56 year
18 month
6 to 8 week
14-42 year
null
2 month
16 to 72 year
13-59 year
36-38 week
36-38 week
7-month
6-8 week
5 month
21, 27 and 36 week
10 to 12 week
52-84 year
22-72 year
45 day
6-10 week
6 to 8 week
17 month
12-20 week
12 - 20 week
14-22 week
50 to 68
! Invalid words: ['after', 'birth', 'within'] !
17-58 year
49-71 year
47-62 year
14-67 year
50-74 year
0.3-5.7 year
10-12 week
16-17 year
10-12 week
6 week
15-73 year
26-47 year
32 to 66 year
48-51
40.8-69.4 year
21 day
young adult
23-66 year
6-62 year
13-68
12-20 week
12-18 month
23-38 year
4-6 month
7 week
21-57 year
7 month
68 to 77 year
16 to 65 year
6-7 month
22-80 year
23.6-53.8
21-49 year
> 10 week
5 month
28-70 year
40.6 +/- 11.4 year
adult
adult
12-18 week
< 7 year
null
66 to 70 year
14 to 45
7 to 9 week
24 to 35 year
6 month
calf
! Invalid words: ['steer'] !
33 to 53 year
4-6 month
26 to 37 year
28-36 year
24 week
3 month
6 week
20 week
adult
5 year
8 to 10 week
7-13 year
53-75 year
59-100 year
49-57 year
adult
5-13 year
17-57 year
16-24 year
6-12 month
30 to 77 year
13 year
5-6 month
26-84 year
5 to 6 week
17 to 82 year
59-84 year
37-69 year
7 month
26-61 year
6 to 8 week
75.9 +/- 7.5 year
5-17 year
! Invalid words: ['elderly'] !
3.1-18 year
19-55 year
14-79 year
17 month
5 to 7 year
1-38 year
5 to 6 week
10 week
38-68 year
27-47 year
31 and 73 year
32 to 97 year
6 to 8 week
33 to 81 year
29 to 75 year
49-66 year
adult
11 to 82
7-30 year
17 to 84 year
17 to 84
38-72 year
6 to 10 week
6 to 10 week
10-14 week
20 to 75
54-71 year
30-82 year
15 to 78 year
null
! Invalid words: ['less'] !
mature
null
20-95 year
18-73
17-74 year
! Invalid words: ['aged', 'middle'] !
38-73
2-14 year
null
2 and 6 year
40 to 66 year
43 to 83 year
23-47 year
8 to 10 week
21-90 year
63 year
null
21 month-45 year
19 to 79 year
16-66 year
22 to 55 year
median 33 year
null
49-76 year
32-79 year
54 to 70 year
25-75 year
40-84 year
19-75 year
34-61 year
37 to 78 year
30-63 year
8-9 week
29-71 year
mean = 12.32 year
7 month
35-70 year
5 to 6 week
18-35
6-14 year
adult
18 month
mean = 30.4 year
2-19 year
8-31 week
3-4 month
19-83 year
11-12 week
0.8-18.7 year
52.7 +/- 10 year
32-72 year
48 +/- 12 year
24-54 year
2-11 year
2.5-22 year
6 to 8 week
22 to 31 year
23-71 year
66.6 +/- 7.4 year
18-63 year
6-8 week
14-68 year
15-86 year
> 12 week
8 to 12 week
9 to 12 week
> 1.5 year
> 4 year
21 to 86 year
3 to 14 year
20-59 year
31.63 +/- 1.37 year
36.1 year (mean)
55 +/- 27 year
24.92 +/- 0.84
null
8- to 10-week
3 year
! Invalid words: ['<6'] !
null
5 week
mean = 46 year
43.62 +/- 1.07 year
young
! Invalid words: ['fetus'] !
4-6 week
23 to 27 week
23 to 27 week
35 to 65 year
9 week
12-14 week
4 week
null
24-75 year
7-9 week
26 week
null
< 30 year
2 to 65 year
30-52 year
null
adult
18-55 year
null
16-77 year
48 +/- 8 year
51.4 +/- 18 year
29 +/- 9 day
3 to 4 month
2-49 year
20 to 34 year
6-10 week
6-7 week
! Invalid words: ['of'] !
6 week
22 to 34 year
7.5 month
10-15 year
6-7 week
> 2 month
! Invalid words: ['5+/'] !
! Invalid words: ['3+/'] !
mean = 38.6 year
5-59 year
6-8 week
10 week
32-68 year
! Invalid words: ['>55'] !
5-6 week
null
4 week
36.47 +/- 12.46 year
40.15 +/- 8.8 year
! Invalid words: ['infants'] !
2 week
5 week
4 month
10-62 year
4 to 6 week
53 +/- 11 year
21-85 year
! Invalid words: ['age=53'] !
16-22 year
5-10 week
2 week
17-50 year
null
6 week
null
4-8 year
16 week
8 - 10 week
11-78 year
57-59
23-66
26-48
19-66
40-42
44-47
63-64
31-32
3-25 year
8 week
6 month
17-73 year
6-40 year
4 week
18-28 year
18-41 year
4 to 6 week
60-80 year
4 to 6 week
6 to 7 week
15 month
66 week
10-14-week
25 year mean
mean = 65.6 year
3 week
3 week
3 week
5 week
22-42 year
< 3 year
5 year
11-77 year
35-75 year
mean : 32.56 year
mean : 34 year
4 to 6 week
28-74 year
1.1-69 year
0.9-78 year
4 week
4 week
young adult
3 month
4 week
4 week
30-58 year
23-64 year
8 week
12-14 week
7-8 week
12-74 year
15 month
36-63 year
49-72 year
null
8-46 year
12-15 month
20-84 year
39.0 +/- 13.8 year
60 day
27 to 60 year
null
27 to 77 year
33 to 84 year
13-34 year
6 to 38 year
35 to 56 year
2 week
44.1 +/- 13.2 year
41.5 +/- 9.8 year
! Invalid words: ['7+/'] !
7.5 to 16.5 year
37.0 +/- 12.6 year
! Invalid words: ['6+/'] !
22-85 year
3 month
4-6 week
6 week
37-57 year
5 to 38 year
2 to 15 year
8 +/- 3 year
5 week
60 to 77 year
27 to 37 year
28 to 39 year
8 to 10 week
! Invalid words: ['38+/'] !
3 year
2 to 73 year
median 21 year
43-70 year
36 to 47 year
34-48 year
70 +/- 9 year
8 week
64 to 76 year
6 - 8 week
3-48 year
1 year 8 month to 68 year
31 to 49 year
15 to 67 year
21 to 84 year
16 to 84 year
mean = 40.3 year
10 to 801 day
4-week
8-week
null
8 to 9 week
null
3-70 year
3 to 56 year
2 to 47 year
3 year
adult
8-9 week
48 month
mean = 63 year
mean = 57 year
9 to 53 year
5-13 week
4 week
mean 53.8 year
24 week
6 - 8 week
25 to 45 year
0.7 to 20.9 year (median = 11.0)
2 to 67 year
2 to 53 year
4-6 week
36.2 +/- 8.9 year
7 to 8 week
6 to 12 month
20-24 week
3 year
1-2 year
4-6 week
13 week
0.5 - 3 year
2-65 year
3 week
26 week
59 to 80 year
9 to 12 week
10-64 year
6 week
24 to 59 year
10 week
27 to 55 year
19 to 64 year
9 to 10 week
3-4 week
10 week
null
null
58.4 +/- 14.3 year
null
! Invalid words: ['<42'] !
24-61 year
2 to 4 week
1 month - 13 year
18-74 year
26-96 year
9-12 week
2-3 month
6 month
15 month
38-55 year
8 to 10 year
54-64 year
60 year
1 year
6 or 12 month
7 week
55-79 year
7 to 78 year
5 to 80 year
4 month
3 to 5 year
51-74 year
27 week
! Invalid words: ['18+/'] !
! Invalid words: ['94+/'] !
20 week
> 2 month
4 year
1 to 5 year
8 week
5 to 7 week
10 to 73 year
34-71 year
5-12 month
34-68 year
null
8 to 12 week
null
6 to 8 week
8.4 to 12.4 year
44-74 year
28-82
34-82 year
3.4-86 year
5 to 14 year
18 month
> 12 year
2 to 16 year
1 day to 103 year
6-8 week
4 month
38-54 week
4-43 year
2 year
23.2 +/- 5.7 year
1 year
8 to 10 month
13-22 year
60.9 +/- 11 year
59.4 +/- 5.4 year
0-96 year
38-79 year
6-7 week
22 week
10-77 year
4.5-12.1 year
12-30
43 to 53 month
98 to 140 day
28 to 54 year
8-10 week
8 week
35-84 year
35-85 year
2 to 6 year
18-33 year
19 to 85 year
2 month
1 to 5 year or > 15 year
adult
null
mean = 4.4 year
null
mean 3-4 year
4 to 80 year
4 week
median 63 year
adult
31-66 year
22-63 year
27-105 year
9.42 +/- 3.84 year
6.94 +/- 3.58 year
9 week
15 to 92 year
11 +/- 7 year
12.9 +/- 7.7 year
12.8 +/- 8 year
13.6 +/- 6.8 year
22.7 +/- 14 year
14.1 +/- 12 year
9.6 +/- 3.1 year
14.3 +/- 5.7 year
23.8 +/- 2.3 year
4-9 year
34-75 year
12 to 54 year
1 to 66 year
4 to 54 year
4 to 28 year
50.3 year median
56.5 year median
6-12 week
17-95 year
13-81 year
9 week
55.9 +/- 19.2 year
8-10 week
! Invalid words: ['piglet'] !
1-60 year
3 month
37.9 +/- 6.5 year
37.6 +/- 11.0 year
3-41 year
6 to 8 week
6 to 8 week
6 to 8 week
6-8 week
12-73 year
23-59 year
3 to 4 month
2 to 3 week
1-10 year
23.9 to 53.9 year
40.7 to 73.3 year
3 to 4 month
20-85
6 week and 18 month
6 -12 week
7- 32 year
8 to 10 week
53.7 +/- 11.2
58.8 +/- 8.7
15-50 year
1-24 year
2.2-47.9 year
48-93 year
adult
7 week
4 to 9 year
mean = 9.3 year
17 to 56 year
null
10 year
55.7 +/- 5.7
49.5 +/- 7.5
null
mean = 38 year
45 day
19-66 year
1 to 268 day
3 day
null
8 week
3 year
1.1-20 year
7-20 week
18 to 47 year
22 to 58 year
17 to 42 year
22 to 62 year
2-8 year
4-7 year
12 week
5 week
4-10 year
44-52 week
5 to 8 week
8 week
123 day
1 week
21-94 year
12-14 week
8-15 week
7-12 month
10 to 89 year
41 to 73 year
56 to 72 year
61 to 70 year
4-16 year
43 to 71 year
8 year
4-54 year
27 to 85 year
mean 61.2 year
7-8 week
7 week
12-13 week
median 9 year
12-15 year
5-32 year
3 to 4 month
3-4 month
5 week
8-10 week
null
29-50 year
2 month
1-23 year
2-40 year
18 to 90 year
8-30 year
42 day
4 year
85 day
2 day
49 to 62 year
39 to 54 year
59 to 65 year
null
null
8 to 74 year
6 week
43 +/- 12 year
8-12 week
1 to 7 year
0.8 to 81 year
2 to 36 month
36 +/- 10 year
4 to 25 year
54.8 to 72.4 year
9 to 36 month
22.4 to 58.8 year
4-8 year
12 to 192 week
median : 7.5 year
11 to 66 month
40-67 year
9-12 week
26-72 year
7 week
15 week
null
3 to 4 month
51-70 year
9-51 year
null
21-25 year
8-10 week
38 to 81 year
3 month
60-83 year
adult
10-70 year
56-64 year
> 18 year
10 to 100 year
4 week
6 to 8 month
17 to 24 year
19.9 to 60.5 year
< 5 year
9-61 year
5 month
null
3 month
6-8 week
12-16 week
51-81 year
12-35 year
5 week
19 to 47 year
31 to 73 year
13 to 31 year
46.7 year (mean)
25.8 to 53.2 year
39.6 to 63 year
23-29 year
mean = 33.6 year
18-66 year
6 day
8 to 9 week
43 to 88 year
45-62 year
5 to 6 month
15.8 to 51.8 year
28 to 49.6 year
5 to 11 month
null
1-12 year
17 to 70 year
21 to 83 year
null
> 6 week
43.9 to 71.5 year
2.8 month
3-6 year
10.6 month
10-12 week
10-45 year
13-48 year
6 month
40 day
5 to 8 year
18 to 78 year
1 day to 6 month
23 to 59 year
2-7 year
30 to 55 year
32 to 52 year
38 to 44 year
young
19-74 year
null
2 month
mean 54.37 year
mean 39 year
46-63 year
43-65 year
mean 51.32 year
24 week
7 to 19 week
9 day
6 week
2-3 month
mean 30.2 year
6 to 66 year
8 week
44 to 52 week
12 week
3 to 5 month
mean 48 year
24-35 year
3 to 8 week
9 to 12 week
2-7 year
8 to 10 week
4-6 month
40 to 78 year
11 to 51 year
2 month - 12 year
juvenile
9 to 16 year
3 to 8 year
2 year
22 to 78 year
6 to 8 week
16 to 80 year
! Invalid words: ['on'] !
3 week
8 week
31 to 61 year
10-19 year
10-29 year
1 month
7 to 65 year
22 to 73 year
16 to 68 year
8 to 10 week
36.8 year (mean)
2 to 100 year
21-36 year
42-71 year
60-87 year
72-75 year
38 to 76 year
mean 34.5 year
8 week
19.5 to 60.2 year
19.7 to 63.3 year
4 week
1-51 year
3-4 year
2-4 year
2-5 year
1-25 year
4 month
4 month
58-70 year
8 month to 54 year
55.9 to 76.9 year
11 month - 55 year
5-9 week
56-73 year
null
37 to 79 year
45 to 74 year
35 to 75 year
19 to 62 year
26 to 55 year
13 to 68 year
18 to 88 year
21 to 85 year
17 to 96 year
18-90 year
2 year
11-68 year
12 to 88 year
null
53.2 year
51.0 year
34.3 year
36.1 year
23 to 45 year
30 to 45 year
42 +/- 8.1 year
6-37 year
18-48 year
55.2 to 65.2 year
46-91 year
49 to 73 year
30 to 51 year
! Invalid words: ['at', 'least'] !
16 week
! Invalid words: ['an', 'of', 'with'] !
6-8 week
26-51 year
29 to 71 year
1 to 18 year
10-12 week
14-71 year
10 day
47 +/- 4.5 year
14 week
7 to 41 year
1-39 year
15 month
14-50 year
20 to 66 year
18 to 54 year
49 to 63 year
33 to 71 year
29 to 73 year
3 to 4 week
neonate
18 month
adult
36.8 to 64 year
38.2 to 68 year
21.1 to 39.9 year
44.6 to 69.4 year
47-71 year
4 day
41 to 77 year
54 to 74.6 year
51.6 to 77.2 year
28-56 year
27-56 year
10 week
9-10 week
10 week
32 to 69 year
9 week
12-58 year
16-38 year
1 year
young
null
40-48 year
21 to 30 year
6 - 58 year
15-40 year
12 to 16 week
6-8 month
3 month
14 - 66 year
25.4 to 52.4 year
51 and 66 year
9-90 year
adult
21 week
20 to 30 year
46-49 year
7 year
32-54 year
8-15 week
8-15 week
30 to 40 year
1 month
3.4 to 24.4 year
6 week
mean 6.6 year
null
6 year
20 to 89 year
20-49 year
mean = 50 year
5-9 week
